PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
07-31-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,25.722326,24.50612,,24.292374,22.473589,24.256963,24.783014,26.366977,25.865948,26.548483,29.84386,35.475084,37.001729,39.870545,34.901942,35.310674,35.257106,35.90498,35.693754,34.455956,33.721628,35.120221,34.968665,29.292335,27.464055
08-01-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,25.620893,22.55984,,22.667186,21.773486,23.500839,26.448315,27.480921,27.225157,29.496237,31.514861,33.807592,33.384313,33.050561,33.522765,33.062284,31.678613,32.910483,32.289825,32.575574,32.64627,33.345078,33.476336,27.478174,25.419251
04-05-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,32.192853,31.38776,,29.401749,29.454845,31.714095,31.381236,51.343169,41.347577,42.422859,40.996932,34.350243,28.696078,24.470954,24.852938,30.457145,29.344716,29.484634,28.911977,27.473098,28.033584,29.871306,32.284761,33.15121,33.890455
04-06-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,31.5765,31.317194,,33.512799,32.326891,33.020337,33.428434,33.991555,37.556922,57.628922,45.066787,39.648785,32.922395,34.007662,30.211043,29.622827,29.613765,30.162806,30.419462,29.569069,33.294239,50.559149,36.460317,29.335053,27.289996
04-07-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.068283,27.288021,,26.65725,24.490927,26.274206,26.610278,27.783642,27.447143,29.367001,30.800413,30.525628,30.05927,29.552361,29.421421,29.226776,28.367215,28.635969,29.741285,29.950754,38.896125,46.36246,37.064764,29.649189,27.529456
04-08-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.999718,26.804304,,26.193421,26.123486,25.512862,29.1688,40.447863,39.825182,41.091811,32.726837,40.754137,41.71442,42.070697,48.315867,49.749543,44.659448,55.943773,47.070834,32.497885,45.997321,52.096308,41.47302,34.864594,28.139429
04-09-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,26.220346,25.49732,,9.183981,22.511132,24.083314,23.953649,30.186114,28.866967,31.426966,31.266521,33.673921,35.425502,40.173898,35.958531,37.336929,39.963002,44.510259,59.6974,50.11635,57.247149,109.318787,40.340556,32.898762,29.095584
04-10-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.508113,27.011783,,25.899111,24.945148,26.213307,34.713754,34.15049,44.720646,56.824324,44.231995,50.131764,43.131911,37.905699,42.401576,43.772699,79.248745,25.764056,27.607997,32.544117,48.858917,40.018843,27.946122,20.685336,43.296163
04-11-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,30.005008,31.999983,,26.56631,25.818124,26.44992,31.004369,38.355233,39.667917,73.124035,41.100384,41.840526,45.215881,47.600537,40.73811,38.855565,46.901718,46.403989,40.547963,39.669752,43.593159,42.883759,40.613513,30.826094,55.911917
12-13-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,33.324626,34.657699,,33.90891,35.865955,40.801249,37.140191,56.580065,127.803141,65.96956,48.043765,43.137342,39.543359,34.332102,32.503266,33.667731,31.684581,33.233915,45.572419,41.138355,42.747884,46.227009,42.907751,41.958077,35.456365
12-14-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,38.883346,41.448638,,35.484183,35.039049,35.875272,37.061138,38.932807,36.1438,39.343486,38.343588,50.959001,43.994143,40.41098,38.896922,38.172194,39.956217,153.956748,199.2421,41.310535,47.659536,77.736714,80.492936,44.19724,44.796442
12-15-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,51.125133,44.147967,,35.443033,35.283487,37.269144,41.210043,43.358576,45.002016,57.734224,46.973594,28.10399,30.470802,29.029811,30.61171,31.991401,32.737228,34.252771,60.047572,54.950656,49.825989,56.451785,58.007809,39.676509,36.035806
12-16-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,35.436365,37.92413,,39.31456,35.748424,35.061136,37.416726,44.706703,50.578726,51.322189,61.682199,49.064104,42.4847,40.767585,38.422484,37.396244,35.817739,56.560176,123.31382,63.744656,77.148313,67.32887,54.635191,38.485164,34.606308
12-17-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,40.458865,41.079221,,36.48633,35.792817,36.967688,42.991599,60.432858,74.126896,45.45144,42.9043,47.004403,60.688675,41.001202,42.747656,38.705254,43.618793,38.208154,66.671061,53.662196,46.817644,47.43098,50.327654,41.262384,38.128603
12-18-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,35.240654,34.135236,,29.596608,33.111036,37.601165,37.127284,49.111627,48.74772,37.451305,40.861675,37.558633,34.47072,34.990463,34.435334,33.81919,33.890105,35.821873,144.273789,43.464693,55.205058,55.798186,52.135116,35.713938,35.339654
12-19-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,33.874161,32.805192,,33.457697,33.305744,32.590107,33.272675,64.701085,79.103537,39.344806,36.563768,32.13203,31.240562,30.91007,31.103883,31.239166,31.355173,29.744703,33.395346,38.126053,40.273141,39.584363,34.224949,29.772761,27.602605
10-25-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.803691,26.870304,,26.912313,25.92993,26.563182,26.303725,34.497734,44.292782,38.354695,47.843635,45.014502,37.033499,35.395923,36.322787,32.09557,31.95931,31.655833,31.272657,39.139442,35.812735,34.723099,34.215413,31.397663,30.763389
10-26-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,32.583736,38.01696,,23.942041,24.370317,25.004086,25.552657,22.987379,16.983129,28.477959,32.645776,44.878168,30.100594,29.41981,25.150392,26.041956,26.015832,26.841699,29.30174,38.596052,33.369989,31.724893,30.729154,29.550011,27.416467
10-27-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.150289,27.934336,,26.659918,26.05108,25.420906,27.871932,28.71299,25.180714,26.528572,28.628086,28.230448,28.886669,26.586156,27.195203,26.086531,26.466277,26.7114,27.029126,39.917168,33.795643,31.864711,31.028835,28.497122,28.161307
10-28-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.032154,28.032684,,30.378976,27.496855,27.96038,23.835463,123.544714,72.327346,48.854924,45.162838,42.229861,39.525672,54.155316,37.127547,34.033076,33.799275,35.684825,31.24772,78.368961,87.801964,50.809376,34.345091,29.591982,28.329057
10-29-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.594848,26.460614,,26.269541,26.392335,27.600106,28.131855,33.042921,37.004329,37.947147,39.291603,40.187634,35.824646,37.08035,38.616157,34.355057,32.579639,34.117536,39.887213,92.881561,55.431827,37.484833,36.969563,29.981513,29.389724
10-30-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.857995,25.64726,,24.737607,24.646236,26.741591,26.605059,37.358571,37.330245,41.201783,54.959457,51.10097,37.12161,42.368451,42.323791,36.233439,37.915676,40.74388,38.896495,58.517031,34.279152,36.162999,33.569175,28.336138,26.601166
10-31-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,23.575732,25.500397,,23.890046,22.90507,25.18072,26.229209,28.25926,31.424948,31.886451,32.953099,32.804139,33.279343,34.785029,33.749658,35.917243,34.99457,33.399228,33.331415,33.259217,29.946556,31.80727,32.037241,27.421585,22.26083
10-18-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,29.294399,25.269778,,24.545269,25.174857,25.493196,-15.39887,28.406633,35.657242,33.202243,35.243235,42.251663,37.785994,34.476235,39.959551,33.644938,30.362041,32.629388,31.28588,33.945846,35.94238,33.623018,32.60991,30.8856,28.584343
10-19-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,29.276734,27.31445,,25.275692,24.946424,26.613612,26.95443,28.648203,32.726209,34.079235,49.170149,47.304624,34.354782,32.749692,30.870552,29.294729,28.952051,28.948043,28.992584,45.468120999999996,37.429333,38.705945,31.468968,32.857644,27.892406
10-20-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,31.427007,28.443375,,26.558756,23.706211,24.461826,25.887976,27.425887,35.392795,29.621948,28.814623,30.856762,30.629592,29.680018,29.409573,28.207155,27.455168,28.034346,27.962177,51.154182,46.124382,32.002156,30.242169,28.144278,27.686788
10-21-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,26.703433,25.94165,,24.405498,25.259247,26.235364,27.82903,36.194658,38.184922,35.882524,33.70091,39.881871,36.674217,36.405642,37.025386,32.578668,31.765149,33.507212,32.365621,44.996315,49.504102,42.457979,36.827025,29.458519,29.237891
10-22-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.423699,26.595466,,25.981678,25.585269,27.028836,27.686096,44.024066,51.227878,47.40921,41.960637,45.177821,52.642619,37.773562,39.090367,34.809735,33.163561,34.428493,33.332963,51.124679,47.309442,38.165099,36.503488,33.760514,30.483559
10-23-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.359537,26.53608,,26.087801,25.834931,26.152833,25.167453,29.364611,37.170715,36.912663,38.553685,47.372765,41.462206,38.071519,38.731613,36.750069,36.301572,37.088514,36.793614,53.094577,79.531388,51.002219,38.293605,33.68357,35.095924
10-24-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,30.896849,29.010214,,28.57655,28.692437,29.983107,33.909842,41.908509,50.693323,41.501578,41.389584,38.810976,38.789763,40.50528,44.832925,36.187325,37.463037,36.695494,37.530695,50.84511,41.313612,43.937489,48.480799,36.808592,34.346406
09-06-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,26.471171,25.200229,,23.676978,22.463109,23.134495,25.840807,30.559336,25.389392,26.308261,27.336625,24.285401,26.201436,34.208932,32.08754,26.426472,34.649351,36.223209,30.187152,27.255431,28.664806,30.307566,27.399058,25.116324,25.441662
09-07-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,,,,,,,,,,,,,,,,,,,,,,,,,
09-09-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.590792,32.217811,,23.566151,22.056295,22.626998,26.341665,29.581182,28.109645,28.613411,29.253267,31.050052,37.24792,44.300464,72.275263,46.037318,41.94225,53.519027,32.8913,37.341535,44.176745,44.702589,36.637019,28.420235,26.529881
09-10-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,26.606565,22.873773,,23.52712,23.627309,25.265173,28.098906,41.895916,37.744967,37.112031,51.73221,54.268332,51.436943,63.383911,96.460967,79.504049,108.877783,215.08094,161.013928,63.628823,58.246234,90.465851,50.306805,31.481724,30.960607
09-11-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,32.724422,32.32783,,28.648372,27.617395,27.685169,32.989914,60.294419,58.586369,54.153635,59.685875,54.579281,93.900111,120.291529,274.019809,203.194335,58.127324,263.459602,87.403278,84.75984,84.730929,67.967701,39.192821,32.130195,28.886347
09-12-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,18.887341,28.849355,,26.762959,26.804971,27.337126,27.114928,48.080586,43.209875,55.460821,31.962527,40.011166,56.756005,77.355916,66.641416,59.952956,61.520342,38.832514,41.585167,40.161538,38.689633,42.524348,31.664642,25.605895,26.42929
04-12-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,35.760929,28.833868,,28.027586,29.085784,28.92253,33.162115,45.064886,47.780606,40.331665,40.108095,38.872437,39.988367,52.554453,43.362207,42.290269,39.739194,39.249398,43.698846,44.452874,44.413753,45.165858,41.368698,35.295507,30.513377
04-13-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,32.926413,31.316954,,29.66037,30.329011,30.114545,31.287455,31.492533,31.712068,37.420415,40.20733,48.650398,38.318966,41.213975,41.364044,39.547228,34.903377,34.278469,34.154356,35.08336,38.140574,79.779047,51.393922,41.033121,35.230884
04-14-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,30.956322,30.124547,,29.792697,26.358612,27.007314,27.39884,27.901788,26.842554,30.073873,31.691475,38.158622,34.7638,35.990962,32.339952,30.390121,28.618169,32.939584,31.82726,36.198754,39.788012,82.894529,44.542769,29.582012,27.308227
04-15-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.144019,26.716833,,28.955318,25.658254,24.274857,27.234922,45.943998,45.364689,44.141421,45.52855,43.601726,39.489149,42.224461,41.76918,40.159991,36.84443,39.158873,48.279412,48.891678,40.806472,48.20579,45.587134,29.195671,29.783721
04-16-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,26.247327,27.099114,,27.70614,27.834532,26.979611,29.288002,45.54909,40.075108,40.751689,41.650739,49.596522,45.707055,54.815646,62.176718,65.234765,63.29146,61.441812,57.420409,47.894497,44.385012,100.400163,53.423498,35.13435,34.081254
04-17-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,31.85709,34.834748,,30.443932,29.244388,29.676538,38.680818,87.250371,47.048747,60.746296,53.752868,37.585625,40.630805,40.886891,45.993937,50.587465,46.835385,47.492139,48.178971,45.780417,38.291037,49.112147,71.066787,38.685843,35.000138
04-18-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.934446,28.086553,,23.843354,24.792999,26.867638,30.713644,40.307184,64.026268,58.068049,68.936688,45.216031,37.642949,41.167999,36.78791,36.855747,42.528109,39.967056,40.650329,34.844198,38.049707,41.893518,40.864542,36.417724,35.981163
01-03-2014,0,null,51297,PECO,AGGREGATE,TotalLMP,111.922133,145.450597,,225.033179,31.586553,39.174249,55.022071,129.632175,281.769018,170.984591,169.950315,219.985942,185.229541,173.794112,178.866553,111.199849,118.882361,138.762042,483.258995,299.766628,205.285989,253.359979,396.6052,162.608771,192.4244
01-04-2014,0,null,51297,PECO,AGGREGATE,TotalLMP,167.639626,202.954061,,195.476477,391.53089,283.949132,173.613021,105.526545,140.454815,188.732508,154.22478,124.56094,69.08333,56.9725,44.226999,46.65086,34.014556,48.23089,47.158903,40.543591,53.242984,57.752594,50.53909,41.919311,33.436729
01-05-2014,0,null,51297,PECO,AGGREGATE,TotalLMP,34.009859,54.554552,,70.280981,57.659342,48.699703,70.133091,77.842759,50.903339,83.919567,108.652185,109.814514,93.322563,79.510266,69.434386,83.361185,84.526375,84.019362,88.589321,64.086604,67.176317,60.10201,38.684821,32.691694,31.186081
01-06-2014,0,null,51297,PECO,AGGREGATE,TotalLMP,27.738716,27.131448,,26.143087,21.556182,26.548806,28.667309,48.268414,54.566672,44.279793,84.450366,152.939901,149.442622,110.220462,83.771057,79.796485,61.038938,93.207887,489.45374,502.598331,794.599534,805.663923,195.187016,300.665242,327.454974
01-07-2014,0,null,51297,PECO,AGGREGATE,TotalLMP,321.348729,422.123988,,429.549832,280.202309,473.451499,483.08696,1020.51843,1719.320515,1803.048185,1765.333449,1769.6377,1440.25496,467.595921,530.719436,406.714912,278.681417,309.794059,1176.300624,595.112219,690.539313,568.171868,393.647673,281.524393,266.663046
01-08-2014,0,null,51297,PECO,AGGREGATE,TotalLMP,197.316805,194.049964,,184.308398,130.038319,132.997322,234.697415,519.189047,357.782168,171.611542,200.527357,190.472366,301.10193,144.761616,138.425256,45.396632,112.522588,172.381988,264.473567,172.263498,187.908681,230.023651,141.227273,82.169347,42.806785
01-09-2014,0,null,51297,PECO,AGGREGATE,TotalLMP,45.605191,48.420576,,40.487513,47.304881,45.815087,38.778947,208.908683,125.087807,71.40152,58.025863,41.455846,43.879373,38.65655,33.331587,35.63459,36.81293,36.336122,94.679155,51.943197,54.642761,47.589535,41.808729,34.920483,32.777443
07-19-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,53.621884,52.233844,,37.856574,33.604254,36.297815,38.319328,45.761489,102.393775,133.766323,99.865329,119.237892,127.438189,209.391323,243.069747,195.924907,213.929908,238.39766,151.125239,78.358421,103.085724,98.849799,57.641545,44.34559,43.894172
07-20-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,53.339119,39.200265,,33.265583,30.26235,30.410616,28.088922,27.711375,35.515414,43.86589,44.313277,62.997604,56.839955,44.402152,59.642209,63.161735,62.2162,70.427596,55.565886,49.647555,54.303814,56.985209,49.028188,39.541849,35.5071
07-21-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,36.58188,35.578997,,32.753402,29.088898,26.454559,25.046126,22.862868,29.026542,34.771476,40.425337,57.672522,105.034888,105.636785,65.135414,122.845992,86.917065,70.086038,57.587037,46.568518,46.260678,51.899393,60.864742,39.999812,33.216663
07-22-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,44.397198,30.790806,,27.368281,26.15745,27.445451,30.743669,34.621547,39.341693,42.799616,42.387991,45.052439,50.419205,52.399425,70.354825,54.648719,56.450963,66.724463,53.042723,50.109412,51.060664,50.16894,49.50517,35.943402,33.841178
07-23-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,31.867533,30.81876,,28.077024,25.272223,26.698309,29.205518,32.308766,31.498451,34.82385,41.606546,50.562421,62.453926,61.395433,77.066943,73.290052,103.097522,99.525567,72.470863,59.974702,48.119509,49.298131,42.738766,32.96789,30.946654
07-24-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.11715,27.345423,,25.05231,24.564207,24.782301,28.507868,26.845633,28.362641,30.393109,33.402024,37.058138,39.547531,43.078243,46.292904,47.157165,48.664884,44.833052,44.184453,39.282603,38.208297,34.422825,34.593881,29.108177,26.715345
07-25-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,26.665661,25.485876,,6.055873,1.266321,19.010952,26.501058,24.867757,27.067836,27.526736,27.918074,29.473034,30.678764,27.13701,27.072482,28.645839,29.534701,29.36843,28.944185,28.996233,30.140973,30.981117,31.198054,28.301854,24.664534
12-20-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.265195,26.037536,,25.049795,26.064936,26.330044,26.623884,30.46413,33.913531,36.175196,35.189731,32.055282,32.045385,31.408057,30.792533,29.86684,29.720708,31.029777,40.710202,33.552533,32.163186,31.42987,30.222853,28.755824,24.551602
12-21-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,24.302666,23.634492,,23.812412,21.862702,24.781085,25.40112,25.619757,27.248906,28.218422,29.974587,30.614265,31.130142,30.10693,28.922595,27.616671,27.919411,30.390234,36.954701,38.233122,33.376033,31.591155,29.704053,26.902052,21.810205
12-22-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,24.6475,22.47174,,19.313434,18.346084,20.750881,23.473549,21.347366,24.156328,24.317811,25.96702,25.789739,26.694029,26.555445,26.581663,25.838261,25.276118,28.436332,32.956375,31.803602,32.130973,30.494351,28.318219,27.361977,19.83325
12-23-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,20.969881,21.316292,,21.566592,21.410381,20.998836,23.31928,25.103223,27.983697,29.491456,30.986853,28.110067,24.696403,28.58104,29.231106,29.678508,29.570628,30.83916,41.250867,31.238936,31.781343,36.525146,35.092165,30.171998,27.562997
12-24-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,25.248642,23.214411,,25.428315,25.733583,25.851487,26.457447,27.716138,30.613568,34.200371,33.041511,31.625563,30.645162,29.970162,31.099393,29.713478,29.226532,31.88651,39.212889,35.316246,30.1848,31.835709,32.347506,36.454533,38.591715
12-25-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,30.400024,31.134242,,32.023461,31.264642,33.232921,32.887745,31.703863,39.505226,37.391558,37.250943,37.403899,33.741012,31.236314,28.591466,27.858576,26.962104,28.327797,33.973026,32.075637,32.257197,33.707262,35.390574,31.930405,28.731362
12-26-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.604604,26.793533,,24.669376,22.491502,27.382792,28.366862,30.792271,35.20479,44.738594,69.383634,88.278053,37.88429,32.42527,31.920918,30.693681,29.131266,29.658601,48.211126,36.513534,35.496746,41.283292,36.816364,35.601076,32.99366
08-23-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,29.542618,27.462282,,23.82711,24.783941,24.573182,28.884362,29.877019,32.122779,34.047518,35.013043,39.175238,37.554191,35.910934,35.352618,35.614738,36.72158,34.902088,33.840665,31.397157,28.822494,28.896124,28.192529,24.612933,24.636425
08-24-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,25.509375,26.434511,,20.120595,6.160226,20.769908,22.803887,23.31233,22.649416,26.218145,27.856521999999998,30.365342,32.29775,34.215757,35.321439,36.51487,45.862761,64.971348,38.049877,33.683953,30.673302,31.473022,28.825822,24.559706,24.893238
08-25-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,24.010892,18.441224,,10.681635,7.776915,0.981195,0.996092,0.884849,0.16,21.018203,26.420727,26.934371,27.572987,31.535744,32.758607,36.768628,37.958484,62.543123,47.769054,35.692872,31.453093,37.207018,32.223879,25.958279,25.905395
08-26-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,21.298712,20.214371,,17.043718,0.990028,10.405691,24.983009,26.55111,24.411742,26.234544,27.901485,30.086707,32.117009,35.857038,39.349687,59.605493,53.181949,52.372156,47.148612,37.892408,36.811524,50.0331,36.703635,29.458537,28.586114
08-27-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,26.414693,25.635345,,22.753121,22.566752,24.262309,28.278812,33.831434,35.200936,32.446545,38.963335,41.254205,40.928319,40.024396,58.333696,66.906611,126.199901,117.260644,83.023766,52.427326,56.744741,93.929162,38.865239,33.938897,35.889649
08-28-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,30.308742,28.44736,,25.959095,25.331248,26.178938,31.146976,42.351621,47.899044,42.672107,41.589849,40.148128,40.685805,38.666575,40.13082,38.183633,37.741402,42.972631,42.452777,37.425909,34.918532,40.950114,36.124909,29.859779,28.686528
08-29-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.505102,24.923402,,24.717625,24.071946,24.745327,28.69423,34.868015,36.998451,38.725543,37.851639,42.703654,45.69248,38.625387,51.654959,43.616392,60.953474,53.18977,70.431574,39.20294,38.00519,45.664846,37.188368,29.036839,28.755356
05-03-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.41585,28.934622,,27.997054,27.911161,29.618173,31.980692,34.328938,33.223278,33.619448,33.654147,34.287182,34.956885,35.536603,56.702578,39.816124,36.693554,35.176724,33.456154,31.603154,30.193291,35.118291,34.57205,30.539141,27.220645
05-04-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,25.886225,30.457729,,29.099714,27.370714,26.885075,26.117301,25.971522,28.332565,34.884369,35.373845,35.685869,34.92962,36.145401,32.147637,27.72242,29.773978,31.492427,33.104998,33.772656,33.101933,48.309513,44.864616,34.407804,31.538922
05-05-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.793878,26.290973,,25.614032,24.822221,23.925196,25.098544,11.766898,23.790056,28.942615,30.843968,30.891302,31.453038,29.155825,28.777123,25.269179,27.160416,29.093898,30.17869,29.27923,27.25694,36.669009,33.356546,28.557008,27.307564
05-06-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,24.669485,25.474232,,25.260086,24.605132,25.829531,28.089543,40.595754,33.410319,36.709122,34.442672,30.973588,40.015704,36.76653,33.499192,33.167994,34.274182,32.018459,40.272174,37.988998,34.420686,35.493976,35.399607,30.555345,26.03585
05-07-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,30.98814,27.565028,,26.390917,25.86606,28.32873,30.432541,30.948238,32.319309,31.833692,33.180703,32.421308,31.744047,41.464659,34.844471,45.187091,54.643448,40.403603,44.05482,56.103274999999996,36.461864,40.739767,37.186227,31.252718,26.654379
05-08-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,25.889421,26.070076,,26.479667,25.842303,27.297064,30.949029,31.883644,37.230544,45.169535,47.128515,44.973855,46.084695,53.376782,35.549557,37.769833,45.35144,45.468646,51.921492,57.500689,40.535813,47.466917,41.569128,31.869879,29.043279
05-09-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.409934,27.229839,,25.585416,25.476686,28.546558,30.451617,34.109859,35.881056,35.100676,43.296543,45.435188,41.506911,34.507831,38.275458,41.044293,39.627751,40.203679,44.664865,45.825783,48.311813,63.057182,45.468993,32.575604,35.123641
05-31-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,37.416537,32.653743,,29.49623,27.08456,25.963253,31.644636,35.704397,63.275951,49.843611,50.509889,110.442667,51.021564,68.82618,104.363055,61.704827,91.355561,96.800668,74.251326,53.352672,44.853649,45.738224,43.542857,33.202948,30.371044
06-01-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,32.740976,31.526085,,27.307532,14.439968,25.94733,25.203149,25.53056,33.59969,35.814002,47.701422,70.661566,72.293175,45.110774,52.333573,55.317706,87.412698,117.932408,79.932753,52.339958,58.956425,54.365689,47.408193,38.806326,35.184603
06-02-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,30.64887,30.518103,,28.238145,26.148566,23.114822,12.744553,8.845747,28.313142,31.245908,34.325589,60.400039,106.74528,69.747219,104.691654,90.395725,38.713581,58.618401,97.96107,149.164471,148.532057,114.646585,44.446153,38.174726,44.751628
06-03-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,32.758095,28.076722,,26.016368,25.128932,26.760191,29.831742,32.173351,34.618293,35.826418,39.669296,47.252958,61.811369,48.972035,83.364601,56.395504,49.547456,45.886069,46.607052,48.255246,49.393884,36.151166,44.322052,32.045842,28.581272
06-04-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,28.304466,27.835952,,24.900472,24.182317,24.276561,27.479858,28.417556,33.211906,33.172683,34.854984,36.518466,36.22273,36.62811,43.355464,41.734914,41.528631,51.663707,43.927136,37.202893,34.167227,38.64879,41.883966,31.343438,29.305764
06-05-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,25.677152,24.376125,,16.278558,14.139418,24.714415,26.6066,30.158347,30.716666,31.133263,33.282114,34.48683,38.669896,37.540375,40.847355,44.360016,79.138857,96.726277,44.726976,39.842091,36.238038,40.556223,40.825171,32.599216,31.442291
06-06-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,30.002482,29.002767,,25.821187,24.639694,26.643152,31.022758,33.005539,34.28783,41.583447,41.867307,43.302902,40.952805,43.657546,37.851131,36.6112,34.616455,35.912354,35.922561,35.709103,35.588956,36.197577,34.513989,30.649574,30.922236
06-07-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,27.284661,25.131893,,24.065165,23.777142,24.624116,31.364007,28.698096,30.787112,34.936703,37.107624,37.784478,36.862526,37.728811,36.315131,33.300959,31.754399,31.553169,31.875885,29.966182,28.753824,29.260223,29.338483,27.678659,24.929302
06-08-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,23.592641,28.259268,,23.066803,17.513501,25.180742,23.938339,22.448916,25.478877,26.98698,31.023119,30.955141,33.958103,33.01612,34.386265,33.969213,35.277154,38.974884,45.77343,37.577655,35.750483,33.163152,37.39879,32.211859,29.05985
06-09-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,25.780977,24.809514,,23.057855,15.532195,7.530966,2.180018,2.432615,18.397362,26.273786,28.087613,32.104795,34.237816,35.09751,40.341667,39.096919,37.609771,36.377699,39.125011,38.03892,37.943164,38.730105,41.484608,34.968252,32.128432
06-10-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,26.361041,26.735282,,24.644196,24.362871,24.391728,27.403862,24.68494,29.240456,32.676827,34.389913,35.934132,36.623107,36.637923,39.357558,36.622455,34.161711,34.693519,35.884832,36.046731,33.45991,32.914454,32.152532,27.8298,27.009701
06-11-2013,0,null,51297,PECO,AGGREGATE,TotalLMP,24.54982,24.691118,,22.673602,1.729052,24.563939,27.373588,26.084864,27.182242,31.362059,64.335297,49.916247,44.009828,54.144384,51.131254,53.670352,54.018546,53.455552,44.163666,36.008221,36.446149,37.29561,45.190935,32.277374,27.424361
